content,label,suggested_label,reviewed_label,notes
酒店本身的环境还是不错的，楼台庭阁，很安静，感觉就像住在园林里面。还有游泳池免费开放，让我们觉得很惊喜，可惜没带泳衣。房间一般，没什么特殊感觉，服务还不错，有服务生帮忙拿行李到房间（没给小费：－）），公司安排的出差，我自己定的酒店，结果回到广州才发现忘记拿发票，打电话给酒店，酒店同意给我寄过来，虽然是到付，但是还是很感激他们。就是没有电梯，楼很矮，好像只有3～4层吧。外面的环境就不是很好了，周边比较落后，距离镇中心还有10分钟车程。,positive,neutral,,
"本来整体感觉不错,虽然价位比较高.我在入住的第二天晚上,室内温度上升到26度,问酒店的服务中心,她们说由于外面的天气比较冷(14-17度左右),现在空调只是有自然风~~~我说,外面是冷,但室内在没有窗户的情况下室温那么高,怎么睡?!最后得来的答案是酒店方面是不肯开冷空调的了,就拿了一把风扇给我!!!一家国际五星饭店居然用这种方法来处理,实在失望.除此之外,所有服务都是水准以内的.所以,以后大家去住就要选在正夏天或正冬天,否则没有空调.",positive,neutral,,
不足，一个无法忍受的缺点是，什么双卡双待？卡二放了内存卡就无法放第二张卡了，这种设计，只有设计师真的脑被桌挤坏了才设计得出来，从荣耀4x，到荣耀6，我都买用过，人家都是中规中矩的两个卡槽，一个内存卡槽。你荣耀2x偏少一个，你弄多个槽让我们放内存卡多卖**不妥？如果不放内存卡，那除了系统的软件就只有9g的空间怎么够用？如果放了内存卡，就无法放第二张卡，那你，标题你还取个什么双卡双待，这个设计师，可以拿到本年度最脑残设计师奖这一星给他的。,negative,neutral,,
永别了，武器！海明威根据自己的经历创作的这部作品为他本人带来了声誉和荣耀。然而，任何一个作家要想在文学圣坛留下自己的名字，他必须要具备自己的风格，只属于他自己一个人的风格。而，这部作品只是作者的起点。那部为他带来诺贝尔奖的《老人与海》，才堪称他的杰作。我是读过了桑梯亚格的故事后才看了《永别了，武器》。也就是读过了海明威的顶峰，又去探索他的起点。已经迈过起点的朋友，巅峰之作等着你；还没有开始的朋友，那无妨去认识这个人生勇士，海明威和他的作品,positive,neutral,,
"经常去海口出差,但从没住过该酒店.看外表感觉一般吧其实酒店里面还真不错,房间是新装修的(我住的是20楼商务楼层),很干净,隔音也很好,基本上没听到马路的声音.空调的声音有一点点大,呵呵但是上网的电源比较麻烦,找不到插座,要把电视的拔掉再充电.还要钻到书抬下面去弄,不爽!!洗澡水的据说是温泉水,呵呵,不是很习惯,感觉老是滑滑的,像没洗干净一样:)补充点评 2008年4月9日 ： 还有,今天本来还想订该酒店的,居然没看到有商务大床房了~~郁闷~",positive,neutral,,
订的是豪华大床房，到那里后豪华房已经没有了，免费升级到行政大床房。过程中服务的态度还好，就是手续有点繁复，行政房需要到22层check in除了行政房上网free，其他房间上网需要40元/小时 80元/一天，免费升级到行政房上网也需要付费。之前住过豪华双人房，感觉和行政大床房没有太大差别，房间大小和装修差不多。这家宾馆最舒服的一点就是浴室比一般宾馆大。总体来说，住过这家宾馆两次，装修和房间大小包括浴室在内，在上海四星级宾馆里来说还算不错的。,positive,neutral,,
住了两晚。在香格里拉应该是相当高级的酒店，可能是本来期望不高，但是藏式标间还是挺大的，两个很大的单人床，每个都可以睡一大人和一小孩。房间内还有一1米8的长沙发，较宽，可以睡一大人。房内有加湿器，晚上冷，小孩要盖两层被子，否则容易着凉。早餐到9：30，品种较多，刷卡结帐很快，总体服务挺好。正赶上游泳池清理换水，不过泳池周围很漂亮，玻璃屋顶，很温暖，像到了亚热带，照了几张相。如果去香格里拉应该去好酒店，因为毕竟是个在高原的小城市，不见得还会去第二次。,positive,neutral,,
用了两个礼拜来评价，我买的是华为m2，屏幕很大，黑边也蛮大，看着有点不舒服，不过影响不大，3g运存目前来说还不卡，玩王者荣耀不卡，就是刚开始觉得有点大，不好买装备，其他大的手游目前应该也能玩。有个问题，很多APP没有和平板很好兼容，于是就像这样，有点尴尬，音响很大，不错，我就是看上了这个。还有就是平板是作为安卓系统登入录，不能和手机同时登录qq微信。优点很多，我就不一一阐述，把一些地方不好的提出来就是。麒麟930配合整体华为的设计，性价比也很高不错。,positive,neutral,,
"很不错的饭店,在市中心,由于主干道很多地方限制左拐,所以开车去的一定要选择好路口.房间很干净,也很大,我住的豪华单人间,不错!床很大.早餐到是很一般,服务生很忙,把我的房卡和其他人的搞错了,害的两个人打不开房间.餐厅的服务员很好,我们晚上吃饭聊天一直到12点,他们就不下班,等我们,一点怨言都没有,也没有提出交我们提前结帐或者提前离开.总之够4星标准,不到500元的价格也可以接受.走的时候还送了餐卷,因为近期不会再去郑州出差,所以没拿,但是感觉不错...",positive,neutral,,
姑且不说张爱玲本人写的这篇小说怎么样，现在就《色，戒》这本书的情况说一下自己的看法。此书封面设计还凑合，但当打开书的时候才发现只是最后的一篇几页纸的部分才是真正的小说“色，戒”，一下子给人一种上当受骗的感觉。而做这本书的公司的成功之处就在于这本说做了一个塑封，让读者在买之前根本看不到里面到底什么内容，买了之后大失所望。正赶上《色，戒》这部电影的热映，也带着这本书卖起来。因此，这本书从操作发行出版方面来讲是不能称其为“书”的，只能算做一个比较成功的商品。,negative,neutral,,
"还是一个多月前住的了.印象很深刻.酒店外表看起来是很不错.里面还算一般了.给我印象深刻的是我第2天屁股就开始痒.害我赶快去看了医生.还好.没什么问题.可能是被子没洗干净.上面有细菌.肯定没消毒.被子不可能没换吧???建议大家以后还是住贵点的.不要贪便宜.也就一两百快的事情.象后来咱们去东莞住的海悦就非常好.500多一晚上.房间大.很新.环境也很好.服务员态度也很好。总之什么都很好.很满意.很值.相信深圳的海悦也不会差.我现在都不敢住3星4星的啦.哎,不放心啦.",negative,neutral,,
房间还算可以，不过前台服务人员的态度，受不了，我晚上11点多到酒店CHEK IN 第二天退房的时候说，我房间里少了个小方巾，要我赔5元钱，可怜啊！ 我从进房间到退房，在洗手间台面上只有看到一块小方巾！为了5元钱，我和大堂副理交涉，没有办法，谁叫我进去的时候没有仔细检查下，房间的各项东西有没有少呢？ 算了，给他们5元又如何，不过我下次再也不会住这个酒店！ 奉劝各位要去住店的朋友，进房后千万要检查下有没有什么东西少了，因为海德是不会错的，他们检查过3遍了！ 真好笑！,negative,neutral,,
环境还不错，服务也还可以。环境比隔壁香格里拉也差不多，但是就便宜了许多。想游泳，但是被告知泳池在装修不开放，比较郁闷。前台小姐们比较吝啬自己的笑容。一次乘马自达到达的，门口没受到什么服务；一次乘进口奥迪到达的，就有人帮搬行李下车了。没人帮送行李去房间，估计看我们是中国人，没小费吧。难道要我去学两句日文？可是我不想学啊。在二楼西餐厅吃饭和一楼大堂吧喝茶的时候，看到里面很多打扮妖艳说话口音各不同的女孩子，希望我是猜错了……如果我没猜错，和她们在一个地方吃饭不太舒服。,positive,neutral,,
酒店特别提示[2008/02/29 -2008/08/30]酒店对面立交桥改造。携程提供的提示不准确，不是对面立交桥改造，根本就是门口的马路改造，再加上昆明道路好多都禁左，再遇上堵车。。。。。。2008/05/04刚住过，堵死我了。晚上10点从机场走的，开了1个多小时。酒店设施已经老了，要是不修路，到周围转转还行，服务员态度一般，入住的时候都是我自己拿着大包小包，开了房间也没人理，自己上去的。酒店的中餐不好吃，早餐的米线还行，但是品种太少，住了两天，第二天就吃腻了。,negative,neutral,,
一开始订的酒店式公寓，很不满意，虽然CHECK IN了，但携程的工作人员还是帮我跟酒店方协商免费退掉了，并跟换了这家。因为要求离新光天地近的。酒店大堂很漂亮，还有古老埃及的女神像，3个很大的！就大堂来说勘比5星，虽然入口在一个弄塘里。房间嘛，就是3星了，地板的。我住的那间卫生间在房间最里面，其中一张床都快顶着浴室门口了，人要斜着走出来，有一次脚趾头勾到床单，差点率一跤！淋浴，没有浴缸。不过值得表扬的是服务员态度非常的好，出了很多小问题，但是都很热情地帮我解决了！谢谢！,positive,neutral,,
第一次到兰州市区过夜，通过电话在携程网预定了友谊宾馆。这是一家原市委的招待宾馆，看建筑应该是有历史了。我入住的是嘉宾楼，标准间的设施还算可以，干净整洁。房间主要的缺点是电视比较老旧，电视台也比较少，信号不好，但是对于我基本不看电视也不算很大的问题。床单的素白以及卫生间的洁净还是让我对房间总体感觉不错。出了宾馆大门，附近就是繁华的商业街，尤其是菜根香和金鼎牛肉面非常不错，往西不远处敦煌路口东南大厦的三层，有一个很不错的网吧。宾馆对面是省博物馆，周边的环境总之很繁华便捷。,positive,neutral,,
平心而论，这个价位这个房间应该还算不错的，如果我没有碰到下面的几件事情的话：1、拿到房卡到了房间，居然是没有打扫过的2、房门的锁发生了两次故障（锁不上，从外面不用钥匙就可以打开），虽然服务员很快就修好了，但，总是让人怕怕的3、宾馆主楼的一道边门直接连着通往公园的通道，但居然门大开却没有任何门卫和安保措施，从这道门可以直接到二楼客房的走廊。虽然走廊上有探头，但这样的安全措施总让人不放心。4、个人感觉餐厅菜太贵，一盘糖醋排骨要68元，没敢点。（如果要求不高的话，早上的自助餐还可以）,negative,neutral,,
"酒店一般来说是尚可但是携程的价格实在是没竞争力,在柜台前问了一下临柜的价格,前台还迟疑了一下说是480多,我想搞不好比携程的低而不好意思说会问价钱的原因是前一位结帐的旅客结帐时只有三百多而已,说是签约价,想细问确认到底是多少钱,当然是没告诉我在此呼吁,我们支持携程的酒店预约服务,而认为不支持携程优惠签约价格的酒店宾馆,携程也没必要在此浪费空间占了网页,让我们没什么好感觉中信是台湾人开的,广东东莞海悦也是,但是海悦的价格就很好,比很多拿海悦贵宾卡的还低价,这个样子就是我所说的支持",positive,neutral,,
"如果你看了原文,就可以看出作者的思路,月亮是美好,纯洁的代名词,便士是金钱社会的代名词.主人公原来是一个富有的上层人士,在经历了空虚的前半生后,他开始了真正的理想追求,他的一生都在追求纯粹的美,震撼的美.而用月亮来诠释他的追求是最合适的.对一般人来说,月亮高不可求,但这正好反映了主人公执著的追求和高洁的人格.相比周围的配角,他们没有也不想脱离现实的欲望,因此用便士来形容他们所在的世界是在合适不过了，至于作者用六这个数字,实际上没有什么特别的意义,毛姆的很多作品里都有一些随意的东西.",positive,neutral,,
总体感觉不错，南通总共住过有斐，文峰，三德。比较起来还是三德性价比最高：1。跟前面TX有同感，有斐徒有其表，房间隔音极差，让你觉得隔壁是在你的洗手间里冲澡呢；2。文峰的外部环境是我喜欢的，不过普通房间设施陈旧（新楼还凑合）；而且服务系统也有问题。一晚上打了我三个电话，就因为我登记时用的是驾驶证而不是身份证。3。跟以上俩比较，三德的房间最好，特别是豪华大床房，很舒适，而且现在国内电话和宽带都无限量供应了。很棒。缺点是早餐有点单一，（可能我吃的次数太多了，感觉一两年了每次都一样，呵呵）,positive,neutral,,
出差去的，总体感觉还可以。距离北京展览馆距离很近，起步费。周围的最大优点是吃饭买东西方便，出门就有特色餐饮--蟹老宋，味道很好。燕丰商场--买东西方便，买水，买吃的都很价廉物美。天天在门口的渝乡人家吃早饭，很大众化的早餐，怀念那里的血糯米粥。。。。酒店服务员比较热情，打扫也比较勤快，卫生工作基本到位，还不错，热水充足，暖气好。也不吵，就是床垫有点旧，可以感觉到弹簧，不是特别舒服。我住的是数码间，提供电脑和上网服务，但是网速不敢恭维，经常掉线和死机，害得经常要重启电脑。比较气人。。。。,positive,neutral,,
酒店外面的马路正在封路大维修，出入非常不方便！房间隔音不好！网速白天还可以、晚上很慢！最不好的是整个厕所及洗浴间是用玻璃做的，但玻璃的磨沙部份很少，并且磨沙中间还有几条透明缝隙。如果有异性客人来访，根本是不可能上厕所及洗浴的。房间里只有一张椅子，没有小桌子，来访客人只能坐在床上聊天，茶水只能放在床头的小柜子上。但这时候大家要千万小心！！！这小柜子很少，柜子上还放了一本相对比较大酒店的介绍。如果你不小心把茶水弄到那本酒店介绍书上。你就不好意思了。那怕只是湿了好几页的边。你都要赔偿20元！,negative,neutral,,
"酒店已经比较旧了,海景房也很一般.酒店的拖鞋据称不是一次性的,但没有在包装上说明,再要需要收费10元每双!也没发现这个拖鞋和其他五星级酒店比有什么特别显著的差异!收拖鞋费用实在对不起这么性价比不高的房费!所以你要准备好拖鞋不能在住店期间搞湿弄脏,这意味着收费!可能酒店会理直气壮地给你环保的理由!下次不会在住了,实在看不出有什么特别舒服的地方!可以再去海悦建国试试!反正这个酒店的海景房也没什么意思!而且房间相当一般般!服务也没什么可以值得称道的!甚至肯定比不上泰安的遵华华美达,虽然泰安是一个小地方!",negative,neutral,,
总体评价算2星就不错了，性价比低，是我有史以来住宿最差的了，比东南亚的一些小国酒店还差，不过没办法，遂宁只有2家4星的，另一家明星康年（据说好些，且价格低）当时无客房，只有住宿天友了。1.床太小了，尤其情侣住宿，不舒服，晚上转个姿势，差点落下去2.室内洗漱用品太小气了，只有2包沐浴露，2包飘柔（便利店出售的那种小包）3.上网收费很不符合星级酒店惯例4.室内装饰几乎没有，连一般酒店介绍本地风土人情的宣传资料都没有5.早餐种类很少，而且供应的很少，一会什么东西都没的吃了，我们只吃了一次，其他时间自己出去吃了,positive,neutral,,
"对于公寓式酒店，一般期望也不会太高，不过不失就可以了。可惜的是入南油后就极度失望，房间是够大，但装饰老土和低质量(我住的是豪华二人套房)，不推荐住这个酒店！！最可笑的是那种""套票""，多付了六十元打算可以打几局保龄球，Check-in的时候给了我那些保龄球赠券，搞笑的是这些""赠券""是不能在星期五、六及日用的...天呀，Ctrip office又没有提醒，白白多付了六十元，虽然不多，重点是让我和女友很气愤，难道要平日跑去珠海""打保龄""吗？那些赠券我仍然保留着，想看看南油和Ctrip.com有甚么好解释！！！",negative,neutral,,
1 屏幕不行，色彩颗粒感蛮强，但毕竟在这个价位都这样。由于屏幕拱起，屏贴帖不好，总有气泡。2 铃声表现一般，有破音的现象，听的让人闹心，不过音量小点就好点了。3 电话薄功能不行，容量小，没快速查找，没名片式，只好张三1 张三2 ，不爽！真的很不爽。4 菜单操作 进游戏 上网 ，速度较慢。5 没自动锁键盘。由于之前用的是N3108，有这功能，当换这机子后，很不适应，总忘了去手工锁键盘。6 待机状态下，4位方向键上键竟然没用，浪费！7 电池外形构造不好，有一小卡，如果再买一电池，经常换电池的话，估计很容易损坏。,negative,neutral,,
"看到对768的好评，我也冲动的买了一个，可是就只是开心了一天都不到。 两块电池都只能用一天，原装电只能坚持一天多，而且是晚上关机，电话三四个（加起来不超过15分钟）,另外一块就更差了，连10个小时都不行，而且是完全静待机。我哭啊，谁说这个手机待机时间长的。早上找到飞利浦手机维修点，说我的手机没有问题，电池也没有问题，那到底是谁的问题，我才买了一周啊。不过我也要说一下它的优缺点优点：手机摄像效果不错，戴耳机听音乐的效果不错，菜单比较明了，手电功能比较方便，随意更改快捷建的功能我很喜欢，就是其中可以选择的项目不够多。",positive,neutral,,
"这是呼和浩特唯一一家国际联锁酒店,位置离商业中心很近，听说生意非常好,我们订房时只有行政间了.行政楼层有免费的电脑可以上网,报纸杂志也都还算全.行政房间较大,但没什么风景,都是街道.早餐午餐都吃的自助,很一般,种类太少,中餐好象都没有羊肉的菜品，很奇怪，内蒙古不就是吃这些的好地方吗，而且我们要带汽的矿泉水，告没有，要可口可乐或者雪碧，也没有，好象只提供百事公司的产品．酒店有一个意大利餐厅，只有晚上开业．虽然厨师是一个中国人，但手艺还不错，味道不差，服务员的态度也很好．不足的地方就是开车不太容易，需要门童走到街上叫车．",positive,neutral,,
做为一个老牌的五星酒店，房间设施及装修还是比较不错的，但是明显感觉服务质量没有以前的好了，前台入住的时候前台经理的面部表情简直跟欠了500W一样，从办理入住开始几乎都没有抬眼看过客人，少见的服务质量差。房间卫生还可以，卫生间有一些小脏，浴缸周边抹起来的手感就像没有洗干净一样，会有一些粉末状得东西，偶尔还能看到几根头发。洗漱用品档次也比较低没有前几年的看着好了，不知道一个什么国产的品牌。房间隔音比较差，可能是因为老酒店的原因吧。 总体来说1500一晚的房费的话，性价比比较低，唯一觉得不错的就是床躺着比较舒服，地理位置不错吧,negative,neutral,,
我来说说这款洗发水的真是感受，以前买洗发水都是在超市买，这次想着搞活动就在京东买了，买回来打开一瞬间有劣质香水的味道，过一会儿就好一点了，用来洗头过后感觉还是挺丝滑的，但是洗完第二天早上就感觉头发很脏一样，而且还很痒，老是去挠，然后就是很大块的头皮屑在头发上，我的天，当时真的吓到我了。开始我以为我能坚持用完洗了两次实在不能忍了。打算重新买洗发水。我头发是干性发质，不存在油的快是油性之说，我上来评价只是不想后面的买家吃亏。真的，我是不挑洗发水的人。这洗发水到底是本来就不好还是因为不是正品的才不好我就不得而知了。反正有点气愤。,negative,neutral,,
"这个如家算是离SOHO现代城最近的一个了,打车一个起步就可以到SOHO现代城的地铁.出差去住了8天.预定的时候跟携程的工作人员说不要靠近电梯不要走廊尽头的,入住的时候果然给安排妥当.前台服务人员态度都很亲切.住进去发现宽带不能上网,要求换房,但是当天已经没有空房了.我也无所谓啦.等第二天有了空房,果然就给我换了一间...早上10块钱的早餐算是很丰盛了,炒菜也不错,很家常风味的那种.地下的保健中心可以叫足疗到房间里按摩.手法还算过的去.最后全开了餐饮发票里,回来可以报销了哈哈...总的来说,200多块钱的宾馆,这个如家算是性价比很高的了.",positive,neutral,,
众所周知手机业界最最美妙的铃声莫过于三星的产品，这一点别说国产手机，即使是NOKIA、MOTOROLA之流的领头企业也难以比美。不过当我听过D3100的铃声，真的为之一震，很难想象这不是出自三星之手：不仅铃声数量丰富，而且首首精彩悦耳，尽管铃声阴凉比起三星略有不足，不过效果绝对很好。闲暇之余，欣赏它的铃声成了我的乐趣之一（虽然没有办法下载新的铃声，但是绝对白听不厌！）。它的那首邓丽君的甜蜜蜜，至今仍然记忆犹新，常常拿出来欣赏一番，感觉不比我的新手机逊色（MIO 8380）。相信有很多朋友也一定是出于它的美妙铃声及现在较高的性价比选择了他。,positive,neutral,,
11月4号去的 住了两个晚上的爱丽舍房间。定了情侣套餐。房间不错，床单很差，沐浴用品都是屈臣氏，很干净，洗手间小，不过楼下有桑拿。起了一点争执，因为情侣套餐中药浴只限男宾，且酒店方说只限一次。怒了，打电话给携程，又跟酒店方沟通，后来在那里呆了三天，每天一次（其实也没时间玩很多次）。酒店内地方很小，但是离红螺寺和慕田峪都很近，上了香，看了红叶。很满足。酒店服务不错，服务员都很纯朴。房间内有暖气，很暖和，阳光很足。就是不太好找，我们在东直门坐916到怀柔汽车站下，打了个车，10元到了，要记住酒店电话，以便边走边问，因为好多司机都不知道地方，且怀柔有很多叫湖光的别墅区。,positive,neutral,,
"交通:便利的,随便叫辆taxi,肯定知道的;装饰:格调比较深,风格吧.洗浴用品过得去,浴巾显得旧了;服务:订夜宵,能够给予明确的解决方案,让我们叫外卖,不过要自行通过114查询电话似乎有改进的余地;早餐:寒碜2个字.没啥吃的.同时,超过9点的话,几乎没东西可以吃了.和价位类似的酒店例如梅园相比,有很大差距.也是我在类似住房价位吃的最差的一次早餐;其他:check in 的mm值得表扬.携程电话订后10分钟到酒店,酒店尚未收到传真.能够帮我联系携程,而且态度很诚恳.check out的mm中规中矩.门童,出酒店的时候吝啬于说声:先生好再见 再见之类的话语.可能我吹毛求疵?",positive,neutral,,
读赵汀阳的书，是在某个早上吃完面包之后。书柜中随便抽出《直观》，大大方方看下去。即使以前看过《天下体系》，我还是喜欢这本书。所以就买了《坏世界研究》。坏世界，我看到就喜欢。这个世界还有没有救呢，我不知道，但是，的确很坏。那么，怎么在这个坏世界混，甚至混得很好，就是个必须直面的问题。所以义无反顾必须买。即使很多观点以前稍微耳闻，还是惊讶其实在与犀利。当然，最好的感觉还是：先得我心。多读下去，或者会有大的收获，不过现在我已经觉得很舒服。可惜《论可能生活》竟然缺货，可惜现在当当竟然不能把书籍送到所在镇上的邮政局，这个当然让我很不爽。所以决定以后少买书甚至不买而去多看书读书甚至死硬看书读书。,positive,neutral,,
"总的感觉很不错,客房有22层左右,楼层很高可以看的更远,但是窗外没什么好看的,呵呵...服务嘛很好,随叫随到,我刚入住的时候就有服务员问我是不是要打扫房间,真的是很温馨,你需要什么服务客房部都会来帮你,不过有两点不行,首先就是电话费太贵了,1.7元每分钟,真的是太贵了,其次就是中央空调的问题,白天很好,制冷效果真的是很好很好,但是到了晚上特别是深夜居然会停了,害得我被热醒了,那个汗啊是真的多,所以希望酒店能考虑到每个客人的习惯问题不一样,如有从新启动或给空调加水,最好是选择中午的午饭时间或晚饭时间,人少的时候,晚上千万别关,因为每个人的睡眠习惯都不一样,一有不舒适就会醒的,所以希望能改正.",positive,neutral,,
住的特价房，总体不错。个人感觉比梅苑好一些。50元的早餐有些不值，东西做得很一般。其间两件事，不知道问题出在携程还是酒店。1.网上订房的时候，显示还有单人房，但是半个多小时之后携程打电话说没房了。此时我已经在去杭州的路上了。这个时候再调整我就很被动。2.晚上九点入住，十点多了也没见着“免费赠送欢迎水果1份”，电话询问才送来两个桔子和两个又小有脏的苹果（一般酒店要么送切好的果盘，要么送清洗过的水果，不会看起来脏兮兮的就送进房间）。当然这也都是小事，不影响入住。补充点评 2007年4月6日 ： 床头柜上25元的依云水。。俺喝了。。似乎放在这个位置上的都是赠送的水。。没想到。。喝完了才发现价格标签。。,positive,neutral,,
其他都好，一般的棉料。只是这个标签牌会戳死人的你们那么多年就不知道改进一下？只是这个标签牌会戳死人的你们那么多年就不知道改进一下？只是这个标签牌会戳死人的你们那么多年就不知道改进一下？只是这个标签牌会戳死人的你们那么多年就不知道改进一下？只是这个标签牌会戳死人的你们那么多年就不知道改进一下？只是这个标签牌会戳死人的你们那么多年就不知道改进一下？只是这个标签牌会戳死人的你们那么多年就不知道改进一下？只是这个标签牌会戳死人的你们那么多年就不知道改进一下？只是这个标签牌会戳死人的你们那么多年就不知道改进一下？只是这个标签牌会戳死人的你们那么多年就不知道改进一下？只是这个标签牌会戳死人的你们那么多年就不知道改进一下？,negative,neutral,,
"这是我们定的是豪华标准房,房间内的设施一般,浴室只有淋浴房很小,且只用浴帘隔开,洗完澡,整个浴室都淹水了. 问了总台,这种房间我们认为应该只是标准房,总台竟说,有浴缸的是标准房,有淋浴房的是豪华标准房. 这样的分类真是让人觉得奇怪.另外 预定的时候说是有宽带的房间,住的时候却说一楼没有提供. 房间内没有吹风机,蚊香片第二天也没有补充. 早餐只在七点到九点供餐,来九华山的客人,那个不是尽量早点出门上山看日出? 所以要去看日出就得自己去外面找东西吃. 以我们5/2 房价620以及5/3房价460来看.真的有点愧对这个价格. 虽说是山上,但也没有这么偏僻到标准应该这么低. 整个来说,下次再来九华山,真的不会再选择这间了.",negative,neutral,,
看了网友的点评后选择入住该酒店，在各方面的总体印象都不错。酒店离西湖步行约十分钟，离夜市步行约二、三分钟，离九百碗面馆、奎元馆、知味观步行约六、七分钟，都十分方便。每天有免费水果赠送。早餐的菜式就其价格来说也还算可以。房间内的拖鞋时间穿得稍长会起毛，很不舒服，建议改进。不爽的事发生在酒店内餐厅。就餐前曾致电酒店总台，并且还亲自到餐厅确认，住店客人在酒店内餐厅就餐可以打九折，可是一次在酒店的韩国村吃晚饭，一次在酒店的中餐厅吃午饭，都不给打折。韩国村的答复是他们不属于酒店，只是租借酒店的地方，所以不能打折。中餐厅的答复是除非有酒店VIP卡，否则不能打折。让人搞不懂的是既然这样，酒店总台为什么说可以打折呢？非常令人失望。,positive,neutral,,
住的是680元一晚的标准间，我与老婆都住的很开心。我们这趟从兰州去嘉峪关再来到敦煌，只有这家的服务达到4、5星级酒店水平，很亲切，也很主动。从房间能看见鸣沙山，景观一流。餐厅食物一般。自助早餐是中式为主，比较一般。零点早餐（也已含）是在酒店的天台餐厅用餐，是西式为主，我们没时间享用，可能会好些，不过我们曾经在这餐厅的露天范围喝酒，晚上看着头顶亮的想去了大漠的星星，感觉非常不错。酒店算是在郊区，但其实就离市区3公里，离夜市4-5公里而已，可是一般很少出租车经过。倒是有辆3路公交车在酒店门口有站，每5分钟一趟，10分钟就到市区，所以也不是很不方便。补充点评 2008年8月8日 ： 上网速度就比较差，不过免费的，就没太多要求。,positive,neutral,,
非常好的外部环境，美丽的云龙湖，度假感强烈，让人很放松，很惬意。只是湖景房要在总台申明，否则，湖景会有偏差哦。交通：有车的话很方便，否则出行还比较麻烦的。地下车库和安保人员让我觉得很安全。房间：非常舒适，硬件很好，最漂亮的是大厅，在市区的酒店很少可以见到这么有气势和视觉松爽的大厅，很棒。免费早餐要重点说一下，很不错，丰富也很有地方特色，但是如果你睡懒觉起晚的话，一定要进去就把吃的全部拿好，不然你有可能什么都吃不到了。因为服务员很可能不会和你打招呼就收餐了，等你再去取食，发现什么都没有了。本人就严重的感受了一次，当然事后，服务员的热情弥补让我没有投诉。除了这点，其他的都没话说，够得上五星水准。不管怎样，下次依然会选择开元名都。,positive,neutral,,
"晚上到的深圳机场，打的到酒店半个小时左右，120块的样子.酒店CHECK IN 还算快.但是很奇怪,晚上睡觉的时候总有""的,的,的""的声音,是从窗户那里传来的,仔细检查了下，发现窗户是关的好好的,哪里来的声音也不知道.酒店的洗澡水很大很足,就算12点以后也还是那样,不错.就是CTRIP的预定有点问题，说提前7天预定可以拿到590的价格,我提前了10多天预定的，最后在出发前查了一下，就算提前一天也是同样的价格,感觉有点上当受骗的感觉,CTRIP现在也开始对客户耍手段了.我香港的是九龙万丽,幸亏我是自用万豪的网上预定,同样的行政楼层,CTRIP要比万豪贵100多HKD.看来，以后是要多多比较比较了,CTRIP也不一定会是我的首选.",positive,neutral,,
地点看上去不错，在北京西客站对面，但出行十分不便，周边没有地铁，门口出租车倒是挺多，但就是不带你，除非你上去就跑一百元以上，如果只是起步价，一边凉快去，他说他有事，要不就是马上回家吃饭不顺路。周边环境很差，一天到晚人如潮涌，附近超市、商场的东西赚的都是过路客的钱，价格狂贵。好在四周饭店挺多，肯德基、永和豆浆，加州牛肉面等一应俱全，还算方便。酒店服务不行，携程订的房间，注明上午8点左右入住，但一直没有空房，等到下午一点才入住，还是个残疾人专用房，房间还行，挺大，可以免费宽带上网。结帐时，前台都是实习生，业务不熟练，速度不快，差点误了火车。另外，我一同事先行离店，竟然多刷四千元，等人走后，酒店发现差错，态度还不错，联系上本人退还差价。,positive,neutral,,
号称平遥最高级的四星酒店，实际只是二星半的硬件，二十年前国营招待所的服务，差极了。可能因为住客少，房间长期空关，酒店西翼的房间一股霉味，厕所还泛出阵阵臭气。建议坚持要求酒店东翼房间。- 酒店不收信用卡，只收现金。住客在餐厅消费不能签单，必须付现金。- 酒店提供的洗发波/浴液质量低劣。卫生纸污迹霉斑。强烈推荐自带洗发水、卫生纸，以免飞来横祸。- 酒店床上用品“一客一换”，住客不离店不换床单。- 早餐极差，基本吃素。- 行李生推荐包车服务疯狂宰客。去王家大院包车半天（夏利）来回竟要价400元。我出门上街拦车，才200元（高速通行费来回30元另计），还是桑塔纳2000。不过据说平遥其他的酒店更可怕。打算住在平遥，丽泽苑是无可奈何的选择。,negative,neutral,,
首先酒店本身很隐蔽，在珠江公园北门对面的小区里面，所以周边环境很好，酒店本身只有1、2两层，客房的话房间蛮大，没有叫餐服务，浴室没有浴袍没有护理包的，隔音效果很一般吧，整晚都听到隔壁敲墙的声音～我也是很纳闷啊?，还有我是住两晚的第二天早我挂了清理房间的牌在外没有人来，后来想可能是开了请勿打扰的灯也算了，下午我关了灯特意打电话到前台让清理房间，晚上回来还是没有人来清理，这点很过分的。再说早餐，如图吧，我也是醉了，不在酒店里面，出酒店40米的一家小餐馆～东西真是少的可怜?，连茶水都是自己用茶包冲的啊?！珠江新城这价钱算中等的了，但星级我认为只能平3星，想住便宜的亲们还是住酒店公寓吧，想住奢华一点的还是考虑别家吧，我觉得一般般，仅此一次了。,negative,neutral,,
