content,label,suggested_label,reviewed_label,notes
很不怎么样的酒店，根本不象三星级。1、大堂：受理很慢，且服务员连你好都不会说；2、房间：我订的是大床房间，电视机很旧，卫生间里洗澡的地方是用玻璃隔起来的，空间很狭小，而且热水放出来的里面全是棕红色的铁锈，洗澡时水温忽冷忽热；比较变态的是，房间里没有预备网线，你得打电话要，而且电源插座很不合理，如果要插笔记本电源，需要把电视柜往前搬至少50厘米，否则你是找不到插孔的；3、订餐：按照《服务指南》，我打了8003，提示无此号码，于是拨打8006查询，告知我打8033，打过去以后又让我打8031，订个餐有这么麻烦吗？好不容易打通了，要了红烧草鱼、清炒土豆丝和紫菜汤，结果巨难吃，还不如外边随便一个小餐馆做的好吃，反而花了70多元，根本不是三星级酒店厨师做的，让人愤慨！紫菜汤的颜色就像是刷锅水！紫菜也是大片大片的！3、服务：打电话要了网线，过了很久，难道绿洲饭店很大吗？要走那么久？！绿洲饭店我已经住过好几次了，这次是最差劲的！！！给各位推荐立达宾馆，性价比很好，服务也特别好，而且做的菜很有家常口味，吃起来很可口！虽然远了一点，但是打车到市中心，也不过7元钱而已。唯一不足的就是没有宽带连接。补充点评 2007年8月16日 ： 还有一点最让人无法忍受：隔音太差了！我的房间隔壁住了个醉汉，那个呻吟声和鼾声，简直就像在同一个房间一样，而且看电视的声音和说话的声音都很清晰！,negative,neutral,neutral,
"另外，也发现了780的一些不足之处，个人认为有以下几个方面：一、信号不好，以前用的国产的熊猫和后来用的NEC830,信号都不错，但780在同样的地方，信号就相形见拙了。二、电池待机时间不尽人意，这可能跟信号不好有关，因为信号不好时，个人认为可能手机会自动搜索，加大功率，这样肯定耗电，所以又买了块1100毫安的弘毅，还没收到，所以结果怎样还不得而知。　三、照相功能有愧于“130万”这几个字，与以前用的830的130万比，觉得不是一个档次的，听说是插值计算，也难怪了。四、屏幕色彩显示效果较差，这不是说6万5千色差，而是同以前的830比显得差一些，而且有些色彩渐变不流畅自然，所以有些图片看上去会有明显的色彩层次感，另外，整个屏幕颜色偏红。五、听筒声音偏小，在人多的地方如果对方声音有些小的话，听起来会比较吃力。不知有没有什么办法把原始声音改大点，有待高手们努力。六、外键盘灯的设计个人认为不是很科学，虽有按键锁，但是任意按一个键灯就会亮，这无疑给原本就不够用的电池带来负担，如果能开锁再亮的话，或许这样待机时间会长一点。七、虽然都是年轻人，但对于一些网友安装的其它诸如主题、幻铃王等软件，个人认为实用性不大，所以不考虑，至于什么T2刷机，我也不感兴趣，但如果能有解决外键盘发中文短信的软件，倒不妨安一下，毕竟有时候不方便，拿笔也太麻烦了，在车上更是没办法，这也780一个较大的遗憾。",negative,neutral,neutral,
今天是6月27日，离我在汉庭快捷酒店（上海新虹桥店）住宿2月有余（我与4月12日入住），其它的事我已记不清楚，但是离店结账产生的麻烦至今困扰我，当日，通过携程订的是2间246元的高级大床房，总价是492元。当时入住办手续一切顺利，服务生拿出携程订单，打单刷卡有条不紊，我拿单签字，当然我注意的是刷卡签单，预授权800元，没有核对服务生打出的另外的每张单据的每个字符，第二天离店结账，麻烦来了，再次刷卡签单时，我发现刷了568元，我拒绝签单，与我的预订不同，此时服务生拿出我昨天的一把签单讲，我住的是284元的高级大床房，晕，忽悠我昨天的不细心，昨天没有任何提示，今天要我买单，我与服务生理论，最后服务主管同意按492元结账，似乎一切都已结束，然而并未如此，服务生给我的卡刷了2次，一次是492元，我同意签单给他，另一张568元，我拒绝签字，收回单据。然而，当我收到银行的对账单时，我还是发现被扣款2次，我致电该酒店，答应查询后给予答复，至今未收到任何回复，后与银行方面联系，其中我多次与银行联系，银行终于在6月13日退回492元（估计银行与该店进行了N次交涉），6月25日左右，银行致电我讲退回492元，我核对后再次将此情况反映给银行，应该退回568元，再次讲了我没有签单的账单还是被扣款了，我在等待着银行交涉之后的结果。不知这次还要等待多长时间--------------------,negative,neutral,neutral,
1 翻盖做工不够精细打开D3100的翻盖时，感觉转轴摩擦较大，开启的时候觉得有种摩擦的感觉。而且在翻盖和键盘面板之间留有一定的空隙，结合不太稳固，欠缺紧密性。2 四向导航键D3100的四向导航键分别定义了情景模式。电话簿。短消息和上网等功能，但是确认键并不是设计在导航键的中央，操作不是很方便。3 装卸电池D3100的电池设计不是很让人满意。由于电池两侧没有设计突起部分，所以用户在卸电池的时候在拨开弹片后不是很轻松的就可以把电池卸下，这一点在装卸电池的时候真是不方便，有时候需要借助一些小工具才可以卸下。4 屏幕大小及显示效果D3100的屏幕达到了65536色，但是让我失望的是屏幕的尺寸一般，最多只能显示6行的有效文字，每行显示的文字也只有7个，在发短消息的时候需要不停的按翻页键来选字很不方便。显示效果方面，由于是采用了STN的LCD，颜色不是很鲜艳，和TFT相比真是有负大显 “开启读图时代”的宣传。5 铃声D3100采用的是40和弦YAMAHA音效。声音是很不错的，音量方面也让人满意。声音类型也多音质也不错。但是在功能方面就差强人意了。D3100不支持自编。自录。也不支持网上下载。这让很多钟情个性铃声的朋友失望。6 其他D3100的电话簿容量是200条。这对于商务人士是不够的。D3100不支持MMS及EMS，只支持SMS。D3100机身不能进行短消息存储。D3100不支持关机闹钟。,negative,neutral,neutral,
几年来，锦江之星在我心目中的位置已经从经济酒店中从第一位跌到了第四五位。而这一次，更是导致我从此以后再也不会住这一品牌的酒店。千里之堤，可能会崩于蚁穴。而蚁穴之不察，则非偶然。这次入住，因为行程原因。需要在最后一天早晨退房，下午再回来领取行李。这件非常简单的事情，可是一个胖职员却说由于奥运会和警方要求，因此退房时行李必须带走。但是我问酒店其他职员时，却都说下午六点前提取行李均可。为了核实，我打了服务电话，电话中也说可以到六点前回来提取。因此，我再次咨询了该胖职员，他也改口说届时可以为我安排。但是，早上退房时，那胖职员却坚决要我们把行李带走。还说其他职员的说法是他们“没有领会到精神”！无奈之下只有将行李带走。结果那天上午参加的三个会议穿插在了繁重的行李搬运之中，实在苦不堪言。在此之前，我在杭州另一个品牌经济酒店住宿，旅客的行李可以寄存数日，方便旅客在周边城市游玩；昨天晚上，我入住了上海的另一家酒店，行李照样可以在晚上12点前提取。锦江之星要求在六点前提走的规定本来就已经是比较苛刻的了，而这一个胖职员的所作所为，更是太过分了！我要问问这位胖职员：是不是全中国的酒店，全上海的酒店，包括他的所有同事，都“没有领会到精神”？模式化的礼貌表面下，完全没有一颗为顾客考虑的心，这可能就是锦江之星开始僵化的表现！作为一个普通顾客，我们也没有权力要求锦江之星怎么做。我们唯一能做的，就只是用脚投票：永远不再入住锦江之星！,negative,neutral,neutral,
住过不少酒店，但是从来没有上来评价过，这次入住海景实在太有感触，必须来说一说了。前面所有客人评价的那些优质服务都不再赘述，因为这些都是符合“五星的标准”而已，但是海景的服务确实是做到了从客人的需要出发，想其所想。说说实例吧，这次在青岛很倒霉的患上了急性胃肠炎，大清早要去医院吊水，酒店派了专人陪同。小姑娘提了一个很重的袋子，开始我们都不知道是什么，后来到医院才知道装的是热水瓶、被子、毛巾和水果。跑前跑后帮我们安排好吊水以后，听医生说可以吃点水果，但是发现带的香蕉和橙子都不行，马上跑到外面买了一袋苹果，用开水烫了给我吃。因为听说她其实已经下班了我们就极力让她回去休息了，但是她坚持不肯，整个2个多小时的过程，始终微笑的坐在我对面看我有什么需要，看到我手臂冷就去烫了毛巾给我敷，倒水、拿东西没停过。后来我们终于知道她为什么不肯离开，是因为要等快点完了叫酒店派车过来接。回到酒店没超过5分钟，粥就送到房间了——这些都是我们没有要求的服务。离店等待班车的时候，我发烧缩在沙发上，马上有人送来毛毯，问明情况后，过一会就送来了热姜汤，然后我们发现，头顶的空凋悄悄被关掉了......讲了太多细节有些罗嗦，不过真是被感动了。有朋友说，也许是因为奥运树立形象吧，但我感觉不是，很多东西可以规定可以培训的，但服务的意识决不是一朝一夕就能有的。再去青岛，海景花园是我唯一的选择！补充：我们要给那个服务员200块钱，因为给小费很正常更不要说人家跑前跑后那么辛苦，但是她坚决不要！,positive,neutral,neutral,
刚从丽江回来，在这个酒店住了三个晚上。总的来说，是个很不错的酒店，如果还有机会到丽江，我想我还会选择入住这个酒店。酒店有免费的接机服务，可惜我们一行八人是从香格里拉乘坐巴士到的丽江，没有享受到接机服务，但是酒店还是很热情地派服务生到我们下车的地方，把我们接进了酒店。酒店的房间不错，洗手间也很干净宽敞，还有免费赠送的水果和牛奶，很是贴心。不得不提的一点是，酒店的房间里还提供了一本《丽江的柔软时光》，供游客免费阅读，后来听同伴说，有的房间里还备有《圣经》，呵呵，我常出差在外，住的酒店数不胜数，有提供《圣经》的酒店还是头一回遇到，酒店确实比较贴心，只可惜我是信奉佛教的，如果能提供一些其他宗教的书籍，那就更好啦。。酒店的院子也是本人比较喜欢的地方，我和同伴在院子里拍了好多照片，很是漂亮的一个大院子，适合你在任何时候，坐在那里慵懒地发呆。。还有一点很好，就是酒店的早餐，从早上的6：30开放到下午的13：30，还可以在酒店露天的位置上晒着太阳懒懒的享受美食，很是惬意。。。唯一不好的一点是，茶室的收费问题，有天晚上，我们想在院子里泡茶聊天，于是想找酒店的茶艺居借用一套茶具（我们是福建的游客，随身都带着比较上等的铁观音），但是，酒店却告之，借用茶具是可以，我们可以自己提供茶叶，但是必须由她们来泡，而且，每泡一泡茶，要收取60元的手工费！！我们差点晕菜！要是我们一时茶兴大起，泡个9泡10泡的，这手工费都够住两晚酒店了！！希望酒店能稍微改进一下啊。。。除了这个，酒店给我的印象还是很不错的。。,positive,neutral,neutral,
国庆期间携程特价入住该酒店豪华房，这是第一次入住沈阳的该酒店，以前一直入住青年公园附近的凯宾斯基，有以下几点印象——1、从硬件设施来讲，黎明酒店非常不错，和凯宾斯基有一比，比我们上海的五星酒店的硬件都要好，特别是卫生间，明亮、宽敞、干净；2、虽然环境略显荒凉，但距离沈阳的中街商业区步行也只需25分钟，交通很方便；3、从软件来讲，携程预定时标明房间的宽带是免费的，可是入住后发现要收费，随即与携程取得联络，告知免费（这里表扬一下携程，有职业操守！很好！）；4、不过入住酒店后发生了一件本来很不愉快地经历，让我差一点从此放弃日后入住该酒店；由于我的老父亲头发乌过了，因此，弄脏了酒店的枕套，客房清理人员随即让我赔偿50元，这是我第一次入住五星级酒店让我赔偿，在结账时告知了前台，并打算把那个天价枕套拿走留个纪念，也许前台的小姐也觉得实在不好意思，随即不知道和谁打了电话，告知不用赔偿了，并诚恳地向我表示希望下次继续入住黎明酒店。我这里并不是说这区区50元，只是这50元背后显示了酒店的服务意识和服务理念。沈阳的经济虽然落后，但服务行业的服务态度普遍不好，但这次入住黎明酒店使我明显感觉到了沈阳这个最大的东北城市的服务意识与服务态度的提高。相比较而言，服务行业服务最好的城市当首数深圳市，就连上海都没法和深圳比，但尽管如此，上海仍然可以排在第二位，但与深圳的服务质量的差距很大；沈阳和北京的服务态度其实差不多，但这次入住黎明，使我感受到了一点不一样，也许我们的老工业基地真的在发生巨变。希望如此！再多说一句，服务行业，服务的态度和质量是服务行业的生命！通过这次入住，赞扬携程、赞扬黎明酒店。,positive,neutral,neutral,
这种酒店如果也算3星级酒店的话，我真的无话可说了。从入住开始就不舒服：因为没定到4星级的酒店，所以携程建议住这里，说是3星的，还可以。晚上12点多到的，check in时，服务员登记完也不问你刷卡还是付现金，直接告诉你，交500压金，我说我就200元现金，刷卡行不？check in完了，就看不到服务员了，自己找电梯。电梯是迷你型的，瞠死能站4个人就不能动弹了。房间一股难闻的怪味，闻着就反胃。桌子上不知道多久没擦过，用手摸了一下，漆黑的，那卫生纸擦了好几遍，凑合着先上网吧邮件发了。卫生间的门是破的，门框上全是大破洞，像是炮弹炸过的，房间没有暖气，半夜被冻醒了，找不到被子可以加的，只好把衣服压在身上，这才感觉身上不冷了。早餐加上小菜一起，不超过10样，不知道吃什么，没有水果，吃了碗稀饭就算了。check out时，服务员打电话到楼层让查房，1分钟后，服务员气凶凶的跟我说，你有没有拿黄页，要赔偿的。晕！！！什么黄页呀。问了半天，说是一本放在抽屉里的什么书不见了。靠，那么脏的桌子，抽屉我连碰都没碰，卫生间我连毛巾都没敢用，拿你什么破书干什么。你放没有放，或者是你放在别的地方了，自己找去。MD，什么破地方呀。折腾半天，还不让我走。最后我也不知道他们是找到了还是没找到，或者是他们发现自己根本就没放什么黄页，没有任何人向我解释，也没有人给我道歉，可是总算是可以让我走了，还不主动给我发票。要求打印后，给我出了份收据。好在4星级的景德镇大酒店的房间已经出来了，可以住进去了。赶紧离开这个是非之地吧。后来想想，前台打电话上去，然后1分钟左右楼上就打电话下来说不见了书，这么快的速度，好像早就知道少了什么似的，让人不能不怀疑其目的性了。,negative,neutral,neutral,
符弦歌&凌悠扬，一个背负着道义和家族荣誉，一个洒脱且桀骜不羁，两个完全不相同的人却因为千丝万缕的线联系到了一起。难道是传说中的互补？？很喜欢 凌悠扬这样的生活状态。什么都了然于胸但是什么都不急于出头。当皇子如此，当皇帝亦如此。不图皇权在手，只求随心而动的快意生活。之所以当皇帝是因为只有皇帝才能不受他人指手画脚。。。看看看看，差距怎么如此之大。凌悠扬是个懒皇帝，常常把奏折带回卧室，然后就像没有骨头一样地粘在弦歌身上，或者有兴致的时候会去逗弄凌楠（弦歌和悠扬的儿子）。弦歌也不愿意管着政事的，她宁可把时间花在宝贝儿子身上，可惜，凌悠扬这皇帝当得太不在乎了，弦歌也只能多担当一些。某人没责任心，她跟某人可不一样。于是，弦歌只能代替那个懒皇帝，一本一本地批阅奏折。与此同时，凌悠扬斜卧龙床，手拿鱼竿，鱼钩上钓着个摇铃，晃来晃去的。他把鱼竿向左一移，小宝宝就撅着胖墩墩的小屁股，随着那铃声缓缓爬动过去。眼见凌楠就要够着那摇铃了，凌悠扬又把鱼竿向右一晃，铃声清脆悦耳，又引着凌楠宝宝向右边爬动，吭哧吭哧，爬得很吃力。但是，凌悠扬永远不让他拿到那摇铃，鱼竿左晃右晃的，终于，一次又一次地失败，凌楠宝宝终于“哇”的一声哭出来了。“凌悠扬，你再把楠楠惹哭的话，就自己来批奏折！” 凌悠扬笑道，“不会了不会了。”顿了顿，“不过，弦歌你若不批奏折，那日子过得未免也太闲了，后宫都没什么需要你操心的。”“你有意见吗？皇帝是你又不是我！”弦歌目光危险。“没有，没有。”凌悠扬嘴角邪邪一勾，看到弦歌又开始把注意力转移到奏折上才放下心来。他眼角的余光再次瞟到凌楠身上，这个笨蛋，看上去一脸蠢相，除了笑就会哭，哪有他凌悠扬半点风范？不过，逗他玩的确是人生一大乐趣啊。”,positive,neutral,neutral,
非常糟糕的一个酒店，我是看了网上评论才会考虑入住这个酒店的。结果所有的都言过其实。我住的是788的豪华单人间，入住之后，发现酒店房间非常不好，房间很小，而且毛巾，床单都显得很脏。有种不干净的感觉，晚上觉得有点冷，想跟酒店多要张被子。结果被告知如果多加被子要加钱。心理很不爽。于是决定第二天要check out.早上check out的时候，告知说我把床单弄脏了（晚上睡觉有蚊子，抓痒的时候可能弄破了有点血迹在床单上，我还没跟你酒店索赔呢）。于是跟前台理论，然后把床单给我弄下来前台对质了。可能前台也觉得那些血迹不算什么，管我要钱说不过去，这事也就过去了。要是坚持要我给钱的话，我回跟前台吵得，实在不行，我会考虑报警。然后把帐单给我，发现多收了5块，问怎么回事，说是城市建设费。我不管有没有这个费用，但是一直在携城上订酒店就是多少钱就多少钱。有什么城市建设费，你要是收，可以。麻烦在和携城签约的时候把这个费用打到房费里面去。什么玩意。5块钱不算什么，但是让我感觉很不舒服。于是让他酒店拿出相关的规定给我看。结果所谓的大堂经理进去以后就再也没有出来了。还好有个上海朋友用上海话跟他们理论。不知道说什么，总之后来也没敢管我要这个钱了，后来朋友告诉我，前台说日本人很喜欢住这个酒店。对不起，我不是日本人，日本人喜欢，那是别人的事，跟我没有关系，你要是喜欢日本人，麻烦你说明白，不接待中国人好了。后来结账离开，有种逃出黑店的感觉。不知道携城会不会管这个事情。但是，如果以后再有发生这种事情的话，会影响我对携城的印象。总而言之，很烂的酒店。现在是淡季也敢要这个价格，真是穷疯了。可能这个酒店主要针对包月客户，其他散客逮住一个黑一个，建议大家不要去这个烂酒店。,negative,neutral,neutral,
成日看到整街的nokia手机，现在，我gf买了一部6020，由于宿舍不会经常有电，所以叫我拿回家帮她头三次充12个小时。用过以后，方知，还是我的阿尔卡特好呀。1.手机群发：6020的手机群发不能建立群组，发群发就只能发送多个用户2.手机设置：感觉就是比我的阿尔卡特乱！！不过，事实，软件设置也是比我的ak快的，但很多时6020的设置放在了很里面，该设置的地方，却没有（这点纯个人感觉）3.发短信：发短信很多人都说很好，我感觉就没什么，首先是打字，默认是拼音就是不能改默认，每次输入短信就要先按＃！！挺麻烦的。 还有就是发完短信之后，居然还是停留在短信编辑状态，相信不会很多人发完一条短信又立即要发另一条的吧....还有就是，发短信后，就算退出来，之前编辑输入的短信内容还是存在的，要按清除键把一个个字清除以后才能新输短信。还有一个不齿之处，就是能设置一个经常发的手机号码作为预设号码，但是.... 每次到发送时，就会自动填入这个号码，如果不是发到这个号码上，要发到其他号码时就要清除掉号码才能查找电话本，郁闷呀，怀恋我的ak 557，人家是可是要方便多了。打短信的却是可以很快，但是，我还是喜欢我的ak，6020是联想词组，而我的ak是可以联想句子的，比他好多了。4.6020的按键还是太硬了点，可能要难为我的gf咯。还有就是我有两个问题，1是情景模式是否会和提示音设置有冲突？例如我设置情景模式是室外的，然后又另外设置了提示音，那是按哪个设置执行？？还有就是，我曾经试过，我gf关机了，我发了挺多短信给她的，每次我都收到发送报告，说没有发送，我以为是关机没收到而已，哪知道我gf开机以后也一直收不到，那我之前发的短信企不是都废了？？但我gf开机时，她又是能正常接到短信的.,negative,neutral,neutral,
"上网免费，速度也没想像中的慢；当天送新鲜水果，那个桃真甜；会提前联系客户，确认接站信息；单人房，床大小还算中等；房间紧凑，没有书桌，但在浴室发现有吹风机，还有点小惊喜，毕竟才150嘛；总体感觉蛮好，会推荐朋友入住。补充点评 2008年8月8日 ： 看到其他驴友的点评，想起来他们的接客的车，的确是蛮新的私家车，但是包车的价格也的确不能跟差头同日而语，虽然被我还掉了些，但是跟市场平均价相比还是贵了，当然一分车况一分价钱也是能理解的。最令人恼火的是，我们是二位包车的，上午去莫高窟也没什么，到了下午去鸣沙山，想给另外二位朋友搭个顺风车，司机陆师傅竟然说要加钱，我很奇怪，难道我们包车价格只含二人吗，同样是载人，载二个和载四个不是一样吗，也没有超员现象，人就不能增加吗？后来在我一再拒绝加钱的情况下，陆师傅似乎同意让我们同伴一起乘车了，由于其他原因最终我们同伴也没搭这趟顺风车。后来到晚上大家从鸣沙山玩好，想一起乘车回市区，那个陆师傅又开始拒绝同伴搭车了，还说这是公司规定，我很纳闷，去的时候同意一起载，怎么到回来的时候又变卦，害我们在同伴面前好没面子，唉，让我感觉接车的服务也不是那么好享受的了。宾馆反馈 2008年8月8日 ： 感谢您对本宾馆的点评和肯定,关于旅游包车一事,特向您作一解释:因为您在包车之前说明是两人包车的,所以本宾馆只为两位各购买了二十万的意外保险.如果您的朋友在中途要搭您的顺风车,本宾馆也是站在您的立场考虑,而未让您的朋友搭车.如果在搭车途中万一发生意外,本宾馆不好向您交代,想必您也无法向您的朋友交代.所以本宾馆规定:包车时必须事先说明是几个人,本宾馆会提前为您们购买保险!如在中途增加人员,本宾馆主要从安全角度考虑是不可以的.如给您带来的不便,再次向您道歉,并请您原谅!希望您下次再来敦煌的时候,本宾馆会给您更加优质的服务!",positive,neutral,neutral,
心若自由，身沐长风，无游天下，不离不弃凭这这样的信念，冰依，祈然，步杀，踏上了航海的旅程小佚用奇妙的文字体现了一段惊险的旅程，一种不离不弃的情义。真的想说很好看，看了开头，就会被吸引，那种从字里行间体现出的刺激的感觉，幽默的气氛，感人的情义，都让我的心情随着它一起兴奋，一起大笑，一起感伤。冰依是我所喜欢的穿越文中为数不多的女主角之一，看一本小说，我对人物的性格特点是很看中的，喜欢冰依在顽皮中带点沉稳，迷糊中带点精明，脆弱中带点坚强的性格，她不是温室里的花朵，即使在祈然的保护下，却依然不会失去生存的能力。祈然无疑是一个怪物，貌美绝伦，智谋绝顶，有操控一切独立天下的气势和手段却可以为冰依抛下一切，总觉得他的一切得来的都太容易，做什么都太简单，所以才会让他一直没有安全感，对冰依总是患得患失。然而他也不是最完美的，我觉得这点小佚描写的非常好，因为没有一个人是十全十美的，祈然其实是一个比较自私的人，只在乎自己在乎的人，其余的一切都不在乎。从这点上来说我喜欢冰朔更胜于祈然冰朔继承了祈然的美貌和智慧，继承了冰依的坚强和顽皮。喜欢他的温柔，喜欢他的善良喜欢他和冰依一样捉弄步杀时语气，总是让我看的哈哈大笑步杀是一个很好的男配角，他是沉默的，可是却无法让人忽视他的存在，有时我真的很想知道，对于冰依和祈然，他会更在乎哪一个？我想会是祈染吧，只有他可以叫他步小佚是很善于抓住人物的性格特点来写的，她取的人物的名字我都好喜欢啊，冰依，祈然，冰朔都好好听。文章的情节，无疑是精彩的，里面的每一个地方都透着一股神秘感，刺激着我读下去，看了第一本后，看第二本开头，我偷偷去翻后面的结局，一看吓一跳，怎么和卫聆风在一起了？？？后来带着疑惑乖乖的从头在看，才知道，那只是为卫迷写的，呼出一口气。对于冰朔的离开我分外的难过和失望，总想问问小佚，为什么冰依可以留下，他就不行，可是世上的事真的没有十全十美的吧。,positive,neutral,neutral,
用了半年的KG90，再这之前也谈到过不少缺陷。但是在这里我还是要把自己发现的更多的不够人性化的小缺陷一一列举！首先我要说的是电话本！1.大家都知道它不支持首字母查询！这个可以在每个人的名字前加上首字母然后就可以用英文查询，但是别扭的就是每个人的姓名前面都多出个字母来，看过去都不舒服！2.电话本的人性化功能太弱了，可以说它根本就不人性化！比如拨打的新电话不能直接加入原用的姓名当中，还要进入电话本找到那个人的姓名（又不支持中文首字母查询所以就更加麻烦）要用你的脑子记住11位的手机号，输入了中文找到了姓名可能你那11位的手机号又记不住了，又要重来！记住后进入原有的姓名编辑后然后就可以保存。3.就是大家现在也都有讨论过的，加17951的问题！在电话本中的姓名里有的是长途号所以我一直都喜欢加上17951。在拨打的时候也方便许多。但是用上了KG90问题就出现了，它加了17951后，朋友来点或是去电它都不能识别这个姓名了！4.信息大家都知道它输入很慢，但是我要告诉大家的是在你输入电话本中的姓名时它一点也不慢！在你要新添加备忘录时，输入的信息也一点不慢！但是当你要回朋友信息，或是发信息给朋友时，我告诉你一般不发什么信息的人到没什么，如果你一但真要发信息而且很急又不允许打电话时，有你受的！慢到要死人，可以用一句话来说，我等到花儿都谢了你的字却还没有出现！5.单键拨号大家也应该常常用吧？再这里我也要讲下它在KG90当中的缺陷！比如说你的一个姓名当中有三个不同的号码，你要在2键设置单键拨号，正好要选择的号码在那个姓名当中的第一个位子你很幸运的设置OK了。但是当你要在3上设置一个新的号码，而且这个号码又在你开始设置的那个姓名当中，这下你选到第二个位子的号码按保存，问题来了提示你已经设置！这时你唯一解决的办法就是添加一个新的一样的名字的，然后把你开始排在第二个的号码记下添到新的里面才可以添加进3键上！也许这还是跟电话本的那些不人性化的BUG有牵扯吧！,negative,neutral,neutral,
凌晨00：:35的航班抵达浦东机场。因考虑酒店离机场近，又有班车（末班车1:30），对长途旅行归来的我们是下榻的首选了。 1：:15左右在T2航站楼的27号口，未见酒店巴士。联系酒店告知到点车子会到。巴士很准时。1:40分抵达酒店，告知房间卫生未好需要等待45分钟左右;原因是酒店满房。为了让家人早点休息，我建议酒店是否有其他房间（例如大床）可换（原定两标，我和女儿一间，朋友一间），前台表示可换大床，而且卫生做的会快一些，等了将近30分钟后，告知已可以入住628/626房。进房间以后发现没有备用床褥（酒店房间按常规都有备用被褥或是毛毯吧），致电总机，很冷漠的告知自行拨客房中心“6”，有就有，没有就没有。致电客房中心，希望加被褥，因为女儿成人，希望睡得舒服些。不然的话，希望换回标间。一会儿客房中心告知622房（标间）卫生即将完成，如果可以的话，我自己可以去关注一下，就在边上。我于是过去看卫生进行到哪一步，国外的长途飞机回来，很想早点休息啊。 哪知道这是HOUSEKEEPER的对讲机传来某位服务员的话语声：“是她自己要换大床!......”于是寻找值班经理投诉并希望酒店方给一个说法：1.首先旺季酒店满房可以理解，但是酒店一直未联系我确认用房。2.在机场1:12分我电话过酒店确认班车事宜，证明将有客人入住，为何那时候没有提前安排抢房？3.对于携程的担保用房是否应保证客人即时入住？4.如果酒店地理位置好，经常满房，是否该有充足的备用被褥？5.员工的不满情绪是否可以任意宣泄？值班经理回复：1.表示歉意。2.会调查情况并于次日在我们离店前见面给个说法。 然而一直到今天所有的都成了过去时。 另外还要提一下的是：卫生：酒店的浴巾有污渍，洗脸台的镜子也是污迹斑斑。 次日的早餐：十来个台面几乎找不到干净的位置。餐盘只剩一个，但是上面有干了的水渍，问服务员要干净的，说是在擦，要等一下。纸巾用完了，去取了几次都没有添加。 如果不是担保预订，我一定拒绝付费。这家酒店的管理存在严重不足酒店。,negative,neutral,neutral,
以后再也不去住这个酒店了，从来没住过这么差的酒店，还是挂五星的！！！！！维景以前是希尔顿酒店，后来才改名的，最早刚开幕时去住过几次，感觉还可以，但后来去南京就一直住金鹰了（房价和维景也差不多，毕竟都是五星级的），因为金鹰在新街口，逛街吃东西都方便，但由于现在南京的中山东路在修地铁外地车不能进，去金鹰的话要绕道珠江路一圈才能到，这次就懒得开车进市区，订了维景，一下沪宁高速就可以把车停着了，经过这次的经验，以后还是宁可多开点车去金鹰了。1. 预定的时候要求“务必安排大床房“，携程也回复短信确认了，但到了前台一问是双床房，也问了前台说预定的时候不是说明“务必”要安排大床房的吗？！前台回复：”我们确认的时候没有这样确认的，而且现在大床房也没有了“，算了，办正事要紧，就入住吧，也懒得去和她理论和打电话去携程问是怎么一回事了。2. 晚上我朋友打电话去找我，总机说房间客人姓名不对不能转，我朋友以为我说错房号了，打电话来问我，我说房号没错，他又打了一次还是说客人姓名不对不能转，连打了四五次，总机才把电话转过来！！！！！！3. 入住期间喝了一瓶可乐和一瓶雪碧，结转时34.50，这是黑店啊，不过这没办法，人家是明码标价写在纸上的，只能怪自己不长眼了！！！4.什么都搞定了，去开车回家了，到了停车场（是露天的，就在酒店门口三四十米处吧），20块钱！！！问收费员说停车卷上面的免费停车处不是请前台盖章了吗还要收钱吗？！原来是过夜的话还要交20块钱的（停车卷背面那一整面密密麻麻的写了，是收费员跟我说的，我也懒得去看了），真TMD的奇怪，住酒店不过夜还住个屁啊？！五星级的酒店宽带要收费是稀松平常，但住宿停车要给钱的倒还是第一次碰见的！！！！总之以后是不会再去住维景了，金鹰，金陵，喜来登，甚至四星的中心大酒店不管是硬件或服务我觉得都比维景好。补充点评 2008年1月24日 ： 唯一让我满意的就是门口的门童，我出门吃饭的时候，他很亲切的帮我叫车，还跟我解释说由于现在是下班时间又是出租车交接班，麻烦我稍等一下！！！,negative,neutral,neutral,
